date,NYSE:SNAP,NasdaqGS:ALGN,NYSE:GE,NYSE:BKR,NasdaqGS:EXPE,NasdaqGS:WYNN,NYSE:UBER,NYSE:AIG,NYSE:RMD,NasdaqGS:ZBRA,NasdaqGM:TTD,NYSE:MPC,NasdaqGS:SIVB,NYSE:IT,NYSE:GM,NYSE:CB,NYSE:LVS,NYSE:ANET,NasdaqGS:TER,NYSE:MTB,NasdaqGS:XLNX,NasdaqGS:HBAN,NYSE:ESS,NasdaqGS:GOOG.L,NasdaqGS:GOOG,NYSE:SCHW,NYSE:MCK,NasdaqGS:BKNG,NYSE:CARR,NYSE:CI,NasdaqGS:LRCX,NYSE:RF,NYSE:DFS,NasdaqGS:MTCH,NYSE:OXY,NYSE:CBRE,NasdaqGS:GRMN,NYSE:DRI,NasdaqGS:MAR,NYSE:TRV,NYSE:WELL,NYSE:VLO,NYSE:L,NasdaqGS:ADP,NYSE:FCX,NYSE:AVY,NYSE:JPM,NYSE:RE,NYSE:HIG,NasdaqGS:HST,NYSE:CAH,NYSE:PH,NYSE:INFO,NYSE:MTD,NYSE:IR,NasdaqGS:MXIM,NYSE:HES,NYSE:PAYC,NasdaqGS:MCHP,NasdaqGS:AMAT,NYSE:KEY,NYSE:TDG,NYSE:TFC,NasdaqGS:QCOM,NYSE:CFG,NYSE:DIS,NYSE:HON,NYSE:UHS,NYSE:MS,NYSE:Y,NYSE:CNP,NasdaqGS:EXC,NasdaqGS:ADI,NasdaqGS:KLAC,NasdaqGS:MU,NasdaqGS:CDW,NYSE:WAT,NYSE:SLB,NasdaqGS:HSIC,NYSE:TDY,NYSE:USB,NYSE:DAL,NYSE:MET,NYSE:TAP,NasdaqGS:FITB,NasdaqGS:XRAY,NYSE:HLT,NYSE:TT,NYSE:AXP,NYSE:IP,NYSE:HCA,NYSE:CVS,NYSE:F,NasdaqGS:ACGL,NYSE:OKE,NYSE:LUV,NYSE:PKG,NYSE:ZEN,NasdaqCM:EXAS,NYSE:KEYS,NasdaqGS:TRMB,NYSE:BLK,NYSE:CTVA,NYSE:TYL,NYSE:MSCI,NasdaqGS:CSX,NYSE:COF,NYSE:DTE,NasdaqGS:IDXX,NYSE:RJF
30-Sep-97,,,11.746845,21.487947,,,,484.726256,1.409349,15.88889,,,14.625,28.273012,,19.422291,,,25.295573,24.351673,8.954328,12.625739,13.605649,,,6.128688,42.448579,,,2.022308,13.949805,,,,5.839395,,,4.335976,,,5.723137,4.721288,15.613694,12.505099,8.732,22.396647,20.174373,28.649147,26.639651,9.69371,16.133925,20.242671,,,,10.594966,15.234187,,8.073002,9.0329,14.988372,,12.415222,2.757953,,20.341847,24.387593,9.906238,15.059243,114.679694,6.086331,5.078482,11.373067,18.828683,17.34375,,11.04687,27.709654,7.010257,,7.738837,,,12.05783,16.296905,8.104078,,9.128707,17.566396,26.222464,,10.528106,8.000591,2.555555,2.597286,5.770191,,,,,3.270832,,,3.431389,,6.203868,11.988037,10.799878,4.1875,7.742797
31-Oct-97,,,11.153571,22.587883,,,,479.441405,1.517761,13.88889,,,13.65625,26.623753,,19.202761,,,17.598198,23.9996,6.03588,11.312833,13.385809,,,5.850112,44.686825,,,1.685709,10.837351,,,,6.26152,,,4.280004,,,5.548342,4.334592,15.466961,12.786463,7.312553,22.291663,19.839145,26.290833,25.072613,8.894778,16.872447,18.949389,,,,9.825606,15.172447,,7.128821,6.330142,14.414161,,12.716639,2.44129,,20.81528,20.657726,10.092338,13.682458,121.239277,6.086331,4.929513,10.26094,12.24474,13.4375,,11,28.799937,6.446495,,8.26529,,,11.241877,15.985298,8.212615,,8.254259,16.781123,21.454743,,11.371673,7.818699,2.527777,2.755856,5.882883,,,,,3.375,,,4.616778,,5.832696,11.976572,10.91076,3.96875,6.452329
30-Nov-97,,,12.750019,20.590315,,,,473.569555,1.626172,14.16667,,,13.17187,27.448383,,20.507046,,,15.42413,24.810194,6.11326,11.90364,14.118609,,,6.618031,46.694259,,,1.816006,9.187369,,,,6.669574,,,4.46814,,,5.441899,4.526299,14.696643,14.068236,6.396098,23.44649,18.689826,26.537362,26.04816,8.868147,17.213307,20.082798,,17.875,,10.252,13.829616,,6.257275,6.259017,15.985688,,12.731239,2.93388,,23.98969,21.381029,10.006446,15.165887,121.917847,6.741811,5.373207,10.533726,10.79906,12.4375,,10.70312,27.092513,6.912211,,9.097082,,,11.507169,17.574478,7.850823,,8.699726,16.969375,22.766815,,12.333799,7.695658,2.555555,3.001825,6.609795,,,,,3.531251,,,5.115889,,5.578468,11.894545,11.642579,3.984375,7.675584
31-Dec-97,,,12.717601,21.450806,,,,511.218225,1.524539,13.22222,,,14.0625,35.105657,,19.989212,,,15.042199,27.338248,6.201698,12.672302,13.859047,,,7.197243,45.233433,,,1.880509,8.774877,,,,6.654214,,,4.703302,,,5.987419,4.535315,14.696643,15.385932,4.811393,25.182537,18.818721,28.854462,29.100071,8.362157,17.077316,20.703334,,17.25,,10.233461,13.590161,,5.363379,5.713724,16.785713,,14.965045,2.186875,,25.016243,22.352894,11.538191,16.5097,128.816739,7.613444,5.359394,9.295698,10.764224,12.96875,,9.53125,26.564231,6.863189,,9.699834,,,10.628149,20.436008,8.842635,,8.619912,19.251409,20.669871,,11.881718,8.691172,2.472222,3.242774,6.663276,,,,,3.635418,,,5.490222,,5.758418,14.224233,12.500399,3.984375,8.556329
31-Jan-98,,,13.43256,18.930798,,,,518.563111,1.754913,12.33333,,,13.78125,35.164559,,19.277157,,,18.567714,26.823818,6.710215,11.880283,13.636312,,,6.264071,39.964025,,,1.849827,6.843657,,,,5.78874,,,4.79737,,,6.12814,4.553348,13.831116,14.994233,4.502273,25.25288,18.526193,26.493643,27.992053,7.4567,17.602992,19.716118,,17.875,,10.270539,13.543726,,4.128682,6.223451,15.407892,,13.83957,2.24642,,27.042572,22.424884,10.679268,16.358116,131.248357,7.43556,4.1853,9.904221,10.450703,17.28125,,11.53125,24.316171,6.471006,,9.308884,,,10.148684,19.06111,8.625193,,8.486889,18.051565,21.898081,,12.179846,9.204924,2.472222,2.769094,7.052243,,,,,3.208331,,,5.625,,5.651781,17.095327,12.92834,3.421875,7.464892
28-Feb-98,,,13.475894,20.186836,,,,564.984322,1.842995,12.83333,,,14.25,37.579545,,20.48117,,,22.181368,27.796613,7.760418,12.628299,12.819618,,,6.485312,43.614126,,,2.083697,8.474885,,,,5.802928,,,5.079568,,,5.843425,5.133812,13.935001,15.307592,4.617225,28.418282,21.442853,25.794141,30.690451,8.44205,18.611717,21.112478,,19.5,,11.976116,14.627224,,4.324226,6.98212,16.724056,,14.573376,2.208527,,28.323535,24.600191,11.967652,19.563185,154.2634,7.468619,4.432905,10.848479,12.863071,16.59375,,12.42187,25.018177,7.990712,,9.953425,,,10.036277,19.748559,8.987599,,10.171151,19.426665,22.463216,,13.75893,10.208892,2.597222,2.834904,7.762543,,,,,3.333333,,,8.125,,5.995975,17.658425,13.243666,3.921875,8.596751
31-Mar-98,,,14.997268,19.847821,,,,592.378423,1.924304,17.11111,,,15.26562,35.223461,,23.465857,,,18.832128,29.43821,6.621777,12.898335,13.771113,,,6.528257,48.320686,,,2.246361,8.437382,,,,6.689548,,,5.855613,13.44072,,5.965446,4.826506,14.472965,17.097801,6.111596,30.161579,23.311672,28.806217,33.892253,8.069215,20.053578,23.263347,,22.1875,,10.808166,14.478408,,3.754364,6.697619,18.051835,,15.894226,2.316788,,27.01094,24.275079,13.227405,20.421373,153.811029,8.298466,4.950311,11.163232,10.659717,14.53125,,12.48437,25.05953,8.137781,,10.034032,,,11.240631,21.436636,9.055984,,10.237891,19.804148,22.583662,,14.025977,11.697924,2.666666,3.300639,8.002,,,,,2.968751,,,7.75,,6.377841,20.730175,14.360149,4.5,9.406337
30-Apr-98,,,14.823257,20.025126,,,,618.837017,2.144514,17.22222,,,16.3125,31.218117,,23.582603,,,17.157508,30.034477,8.092059,12.588595,13.244349,,,6.012873,59.145775,,,2.267592,9.299867,,,,6.746846,,,6.035438,12.024409,,6.033235,4.681892,13.927009,16.815193,5.800047,29.596491,24.076482,28.893774,34.595088,8.282263,21.886966,20.150246,,20.125,,11.976116,14.276672,,5.072864,6.851727,18.976805,,15.863947,2.435879,,31.563907,25.322664,13.184459,22.156557,156.072897,8.388667,5.327877,13.072732,11.234506,15.53125,,13.4375,27.457967,7.647553,,10.723476,,,11.481501,20.684475,9.545987,,9.837452,22.089503,25.143144,,13.721337,12.601129,2.784722,3.305819,7.426803,,,,,3.083332,,,10.5625,,5.627507,25.247442,14.314489,5.53125,10.546703
31-May-98,,,14.507872,17.800112,,,,582.383029,1.924304,17.05555,,,16.375,31.159215,,22.181656,,,14.454613,29.975934,6.726799,11.593017,13.043677,,,5.70799,65.479221,,,6.755521,7.14365,,,,6.331435,,,5.823255,13.057756,,5.697471,4.729382,12.630867,15.983068,5.147061,29.278629,23.620364,27.230193,34.513397,8.20237,20.295192,18.657301,,19,,9.899761,13.423176,,4.380093,6.06935,18.223656,,15.613308,2.257243,,28.697343,24.794805,12.597528,21.928319,160.596854,8.369458,6.379126,8.28849,9.405633,11.78125,,14.5625,25.887179,7.549507,,10.352236,,,12.090755,18.522004,9.800061,,9.654988,22.184073,22.268521,,13.05853,14.268673,2.763888,3.188482,7.223794,,,,,3.28125,,,9.375,,5.147385,26.254489,14.45147,5.5625,9.797708
30-Jun-98,,,15.812927,17.089344,,,,687.164899,2.469748,19,,,17.79687,32.985181,,24.339244,,,12.574338,32.690285,6.013771,11.928932,12.643554,,,5.611245,68.307923,,,6.832543,5.73742,,,,6.246023,,,5.988282,12.184699,,5.642156,4.819983,12.126328,18.342609,4.666925,30.497094,26.237607,26.958812,35.86571,7.589856,21.325312,17.322608,,20.0625,,9.399212,13.523888,,4.670608,5.595182,17.112824,,15.952408,2.43317,,26.622643,25.737297,13.370559,25.667897,173.494909,9.009045,6.590823,8.246523,7.716103,12.40625,,14.73437,22.653872,9.044702,,10.880111,,,10.962284,23.759887,7.274369,,9.44073,24.638564,20.816226,,14.488802,16.228466,2.770833,3.254803,8.005006,,,,,2.697918,,,10.3125,,4.904838,32.666043,14.93587,6.21875,9.71588
31-Jul-98,,,15.614301,12.41817,,,,709.815577,2.432485,14.41667,,,15.5,28.862033,,22.896051,,,10.782201,31.392114,6.632836,11.848774,12.388644,,,6.449704,67.574556,,,6.541665,5.381178,,,,5.147186,,,6.530532,12.231744,,5.60927,3.470025,11.256272,17.036918,4.566789,32.589337,26.406959,26.958812,32.651516,7.217021,21.851332,15.590348,,21.125,,9.491906,12.621258,,5.4807,6.353851,16.332239,,16.656584,2.699766,,26.215657,25.229801,11.738606,24.5087,170.333691,8.168445,6.76018,7.21833,8.325727,16.65625,,15.96875,20.083808,9.436884,,11.859531,,,12.161042,23.477031,7.419855,,9.480903,23.90753,21.602886,,15.276033,15.790161,2.763888,2.809198,8.918897,,,,,2.020833,,,9.5625,,4.359108,30.528861,14.843388,5.625,8.316306
31-Aug-98,,,13.966672,9.065264,,,,545.839165,2.005612,13.80555,,,12.21875,21.79378,,18.098412,,,8.167444,24.245992,5.394706,8.911064,11.598422,,,5.143973,62.955729,,,5.761864,3.281201,,,,4.279683,,,5.846827,10.561641,,5.199525,2.600597,11.77982,16.04585,3.584062,30.57681,18.332107,24.547861,28.190867,5.96536,19.903623,13.240609,,16.875,,8.157107,12.232194,,3.273898,4.658696,12.351021,,13.277846,1.902694,,20.886885,19.979188,8.875531,16.344998,154.713575,8.540744,7.795487,4.721292,5.922065,11.375,,13.46875,14.585106,7.549507,,9.347102,,,13.349736,20.059188,6.210493,,8.545347,16.895014,18.016844,,13.552822,12.362034,2.416666,2.47477,7.237755,,,,,1.708331,,,6.5625,,4.07211,23.031636,15.583245,4.375,5.598295
30-Sep-98,,,13.940638,10.431263,,,,553.725701,2.818699,14.88889,,,8,19.673304,,18.775823,,,8.578754,27.261964,6.190647,9.921109,12.844645,,,6.779712,76.910916,,,6.578304,2.999955,,,,5.038278,,,6.035438,9.003024,,6.019015,2.891573,11.77982,18.848876,3.680408,24.881479,15.058516,26.163314,29.883894,5.406108,23.494814,13.554502,,21.5,,8.26834,14.405673,,3.910796,4.789096,13.985715,,14.196626,2.075912,,19.3168,20.597851,9.562669,12.139988,139.093451,9.226227,8.364501,5.392764,6.9323,15.21875,,16.75,16.9362,6.814166,,11.301874,,,14.86659,21.743706,6.525383,,8.155701,16.813788,22.703659,,16.323931,13.019957,2.444444,2.798908,8.228181,,,,,1.677082,,,7.625,,4.567549,27.127976,16.919682,5.96875,6.836555
31-Oct-98,,,15.331421,10.959035,,,,602.739698,2.764493,14.55555,,,10.25,18.73087,,21.201033,,,15.277233,29.47958,7.8986,11.352514,13.000023,,,8.264794,64.739475,,,7.256031,4.331189,,,,4.657478,,,6.239954,10.134295,,5.239145,3.637199,13.150822,19.621112,3.793521,23.600029,20.014878,24.187896,33.466811,6.178409,21.532174,16.322475,,21.875,,10.5857,13.796983,,4.838215,6.579077,14.681974,,17.055665,2.408809,,20.548773,22.672193,11.752921,18.377531,140.952986,9.2077,8.819712,6.672759,10.276525,19,,17.9375,17.47716,7.586275,,12.92558,,,16.181498,25.05253,7.509658,,10.869789,19.142007,22.612357,,17.044189,15.165819,2.305555,2.844684,8.583721,,,,,1.333331,,,7.625,,4.262141,26.782502,16.007002,5.703125,7.467311
30-Nov-98,,,15.835165,9.14291,,,,664.117544,3.699542,14.91667,,,12.5,20.497934,,20.027544,,,15.071578,29.538188,8.976437,11.698022,12.818748,,,9.714526,59.856503,,,7.74101,5.362422,,,,4.745355,,,5.979958,11.07702,,5.239145,3.065334,13.999545,19.416233,4.045132,27.439011,22.348848,26.418446,34.900816,6.258302,23.509032,15.934069,,26.25,,11.642416,13.859413,,6.223751,7.349603,14.971447,,17.6222,2.376334,,24.553638,25.710686,12.28259,19.685163,142.998485,9.485161,9.18966,6.86161,9.492722,20.65625,,19.28125,14.876392,6.961234,,12.519656,,,16.148379,25.099802,7.83775,,10.109849,21.742717,21.26904,,18.419848,15.392957,2.388888,2.891403,8.812281,,,,,1.489582,,,6.6875,,4.557905,28.976769,16.334631,6.5,8.057369
31-Dec-98,,,17.933781,8.799661,,,,683.070046,4.919171,12.77778,,,8.51562,20.026717,,21.619459,,,19.919162,30.749201,11.519024,11.952684,12.542029,,,14.523324,66.478031,,,7.719781,5.343675,,,,4.005819,,,6.807223,10.954296,,5.991729,3.101826,13.754552,20.239775,3.232234,25.793386,25.013092,27.38551,34.70319,6.344821,25.907317,15.017,,28.0625,,12.958676,12.458705,,6.614832,8.096414,15.611773,,19.23235,2.243711,,22.884944,25.89329,11.88176,20.073918,139.7443,9.616379,9.561826,10.533726,12.08798,25.28125,,21.8125,15.498859,8.775077,,15.951852,,,18.318916,27.04107,7.526425,,10.190728,22.272365,21.942305,,20.518312,16.406341,2.416666,3.000415,9.221733,,,,,1.208332,,,6.125,,4.537404,30.293889,16.323277,6.726562,6.897849
31-Jan-99,,,18.439265,8.425208,,,,727.694843,5.339266,13.41667,,,9.40625,22.61841,,17.578072,,,30.554467,29.627069,14.680676,12.375129,12.067751,,,18.174345,63.062163,,,8.22528,11.512342,,,,3.605237,,,7.090857,13.267919,,5.903014,2.746028,11.820153,21.486028,3.019333,28.297598,27.242987,23.649124,32.845502,5.110308,25.245761,14.099932,,26.5,,15.257497,11.895246,,5.162248,11.984592,15.55079,,18.331968,2.849974,,25.173439,22.789017,10.249807,24.563213,135.002466,9.072763,8.745922,9.988155,16.094082,39,,22.75,15.916618,8.248082,,15.126385,,,20.793919,25.950899,8.037927,,10.271607,22.404481,19.371658,,20.449608,17.303888,2.277777,2.453694,10.949222,,,,,1.416667,,,5,,4.400736,34.870904,15.375627,6.5,6.22439
28-Feb-99,,,17.637082,9.044472,,,,805.457076,3.360756,11.47222,,,9.59375,21.145857,,17.107231,,,22.563299,28.2492,12.337074,12.623619,11.909658,,,19.281473,57.224298,,,7.838355,8.868629,,,,3.560728,,,8.319941,13.598438,,5.488767,2.574855,10.977736,20.066246,2.922559,30.730261,28.194613,23.341422,34.328897,4.96676,24.648231,17.103998,,25.5625,,12.365432,11.36309,,4.871733,10.550237,15.862624,,18.152242,3.161225,,26.842133,24.272215,9.304993,25.662,134.63057,8.149229,8.213528,8.414391,14.439388,28.8125,,23.3125,16.292041,5.024835,,14.365245,,,19.384555,25.050316,7.453352,,10.302631,23.629513,20.688502,,19.795967,16.705381,2.111111,2.23349,12.244841,,,,,1.375001,,,5.5,,4.323179,33.642952,15.020258,5.59375,5.959091
31-Mar-99,,,19.519423,12.216319,,,,853.153005,3.062624,10.55555,,,10.34375,21.263661,,19.634915,,,25.648125,28.44218,14.349034,12.376962,11.221606,,,24.857422,55.54123,497.26989,,8.401819,8.699881,,,,4.345296,,,7.799943,12.701317,,5.089315,3.646947,10.477552,20.927219,3.367717,33.060293,28.814276,21.973346,36.075106,5.208628,22.543613,15.779446,,24.75,,16.054669,12.778343,,6.190233,11.700091,14.909637,,17.343479,5.385993,,23.74313,28.855337,9.906238,28.338079,139.503409,7.921279,10.663177,9.988155,13.53366,24.09375,,26.26562,20.192066,4.9513,,15.401227,,,17.574393,25.074754,6.81058,,10.735288,25.690884,20.780862,,17.741669,15.966049,1.680555,2.076202,12.298584,,,,,1.624998,,,4.375,,4.288759,39.80478,14.751546,5.984375,6.473046
30-Apr-99,,,18.593077,15.011312,,,,827.514117,2.866131,14.77778,,,8.78125,17.965143,,19.044687,,,22.181368,33.192441,16.1399,14.177247,13.557204,,,28.38077,29.453683,974.28897,,8.740148,9.449868,,,,4.87337,,,8.454175,15.841182,,5.695088,3.271257,10.310615,22.507825,4.741901,39.241131,29.360561,21.35686,37.42445,6.232797,20.430149,21.624751,,26.125,,16.610835,14.316768,,6.257275,10.170903,15.217052,,19.227989,8.660891,,24.219899,34.465079,11.867444,28.184649,139.218907,8.60513,10.936961,11.792737,13.829764,18.625,,26.28125,21.429171,5.135136,,15.519534,,,17.411667,27.261366,7.671055,,14.967208,28.513609,26.260852,,17.813301,18.138128,1.611111,2.370068,13.238768,,,,,1.932292,,,5.875,,5.424626,45.785383,15.710996,5.65625,7.067089
31-May-99,,,17.942428,15.727771,,,,808.506094,3.042299,14.27778,,,9.625,21.675976,,19.202082,,,24.825504,31.350882,15.71982,13.852197,13.798817,,,27.289107,28.715795,672.21439,,9.347886,8.324884,,,,5.099687,,,8.075275,14.398925,,5.998018,2.952241,11.45526,20.832383,4.374162,34.562511,25.757219,23.162285,40.307965,5.852391,20.622282,20.202092,,24.75,,15.850741,15.054583,,7.843941,10.431695,17.218168,,17.572998,8.422717,,22.217467,34.157844,11.423668,27.420982,137.322174,9.391692,11.340359,12.904864,12.680187,18.9375,,24.65625,20.192066,5.9195,,14.874231,,,15.511122,25.930385,7.909061,,13.807474,26.413613,24.746731,,17.205499,16.205521,1.777777,2.54504,13.035487,,,,,2.083331,,,6,,5.20136,39.741632,16.790378,6.375,7.251448
30-Jun-99,,,19.938486,16.893959,,,,829.695635,3.597908,17.08333,,,12.375,19.319892,,17.856477,,,33.727431,32.719137,20.252258,14.082838,15.448438,,,28.194428,27.135109,693.40274,,8.949665,14.006054,,,,5.159333,,,8.264728,14.159613,,5.634502,3.154575,11.147087,22.296331,5.554798,34.851133,30.784099,23.029839,37.161394,5.660946,21.912281,21.155839,,25.5,,19.725367,14.981423,,8.469664,14.011663,15.917515,,17.66327,12.428379,,23.504745,37.062547,10.936945,29.161433,140.356947,8.50641,9.703755,16.849765,18.079716,20.25,,26.5625,21.43276,6.213637,,14.509667,,,16.164222,25.392407,8.476552,,14.010724,28.441097,24.870465,,18.982153,16.010488,1.5,2.693501,12.657574,,,,,2.145832,,,6.5,,5.028213,44.060306,15.822932,5.828125,7.892052
31-Jul-99,,,19.292617,17.555849,,,,821.734803,3.089727,20.86111,,,12.25,22.1875,,14.696038,,,34.902603,32.094499,22.065233,13.333534,14.738792,,,22.794809,26.186698,453.39314,,8.867962,16.612265,,,,4.777725,,,8.264728,13.283518,,5.470545,3.145378,9.913534,20.301062,5.225768,35.428378,27.556045,22.059233,34.413124,4.916085,23.321843,21.820571,,28.9375,,19.002351,14.902739,,8.96131,13.644179,15.607836,,17.068894,13.51099,,21.025543,38.055294,9.748769,25.705495,134.477113,8.410184,9.819621,14.478627,18.880936,30.8125,,29.875,20.381104,4.314004,,13.50565,,,17.388784,24.820184,7.944476,,13.942974,28.796264,25.241666,,18.629465,13.878485,1.555555,2.725048,11.285066,,,,,1.999998,,,6.25,,5.367582,36.692196,15.337566,4.90625,7.049413
31-Aug-99,,,19.878919,17.27002,,,,819.855116,3.008419,20.88889,,,11.21875,20.9375,,13.550379,,,31.994052,27.676699,24.740477,13.250548,15.120909,,,20.441855,26.393967,408.76635,,9.031368,16.931013,,,,5.296711,,,5.920293,12.975699,,5.004306,3.138462,11.097503,19.921011,4.974157,31.814174,29.925012,19.588599,29.093323,4.409579,21.784139,20.309685,,26.625,,19.966372,15.626631,,9.788158,13.478221,14.492408,,16.221502,16.645152,,21.168574,36.239882,7.644409,24.441582,137.132504,8.645454,9.469878,17.290419,17.504927,37.4375,,32.96875,22.44235,3.345804,,13.894302,,,18.686241,25.27319,7.283965,,13.832159,30.05303,23.400449,,15.610368,14.915794,1.666666,2.660803,10.182684,,,,,1.885417,,,5.75,,4.872907,29.887632,15.483176,4.25,6.432846
30-Sep-99,,,21.046531,14.676354,,,,769.40934,3.59113,20.20833,,,12.0625,16,,10.772043,,,33.139845,27.378459,23.181757,11.838836,15.500966,,,17.304423,24.493601,387.01548,,7.84357,18.299741,,,,5.711607,,,7.412206,12.40519,,4.973223,2.843077,9.92237,22.654602,4.81932,30.58219,26.952628,16.845558,26.171985,4.63396,18.632259,20.802921,,29.625,,18.714995,15.459117,,9.184784,14.734766,12.899492,,15.67675,16.385325,,19.833618,35.355084,5.926565,25.402868,134.287442,8.450297,8.741426,17.206485,18.114552,33.25,,30.28125,21.031527,2.794298,,13.334497,,,17.724454,23.304512,6.695764,,11.943485,29.506613,23.897669,,15.282714,14.379255,1.736111,2.596558,9.267386,,,,,1.78125,,,4.4375,,4.72651,30.877289,14.315018,4.304687,6.579479
31-Oct-99,,,24.053177,14.138642,,,,911.011687,3.753748,24.16667,,,16.3125,9.75,,12.362013,,,36.195292,29.55562,27.81369,13.203778,14.447233,,,19.989031,16.944927,361.51446,,7.540925,25.330893,,,,5.634423,,,7.237411,12.784698,,4.588906,2.713846,10.056534,24.463162,5.167704,36.234823,31.372567,18.216194,33.175193,4.390068,14.871621,21.267142,,29.8125,,23.414604,14.481092,,11.911169,17.03448,13.961436,,17.722079,19.292135,,20.215034,33.585486,6.728225,31.500071,145.667733,8.508844,8.901686,17.856974,22.068401,35.65625,,26.5625,20.440872,2.549184,,15.285887,,,18.174729,28.27183,6.824526,,11.359219,33.713311,26.166239,,16.287908,15.850857,1.451388,2.526973,10.258955,,,,,2.708332,10.341337,,4.6875,,4.5592,41.961444,13.065221,3.78125,6.682604
30-Nov-99,,,23.099042,12.836297,,,,918.649916,4.343237,26.83333,,,18.40625,11.5,,10.811793,,,40.954737,28.109178,31.660735,12.340246,14.391773,,,19.640073,19.795771,372.01488,,8.297539,23.287174,,,,5.418308,,,6.762828,12.334031,,4.155688,3.077747,9.081032,25.066016,4.896738,34.579669,27.956644,16.844932,30.050689,4.5425,17.884406,21.923774,,35.5625,,23.822459,14.623064,,11.330132,18.480693,13.492931,,15.712359,31.37949,,21.449196,35.489556,7.544202,34.444837,145.667733,7.858943,7.730474,19.304837,23.566335,33.53125,,24.5,20.272114,2.512417,8.8125,13.529636,,,16.343496,26.811556,7.045265,,10.56835,33.124972,26.066788,,14.881758,14.587122,1.4375,2.332174,9.953859,,,,,2.8125,12.460463,,4.125,,3.997195,36.884261,13.011416,4.625,6.208223
31-Dec-99,,,27.541883,10.707505,,,,957.388214,4.52618,26,,,24.75,15.25,,10.682682,,,62.049071,24.774955,32.169252,10.730212,15.337776,,,19.801851,19.054753,284.26137,,8.159831,33.468282,,,,5.408098,,,6.881472,11.999151,,3.882921,2.947963,8.611018,27.397404,6.541888,42.441993,27.934169,15.82537,30.493203,4.124655,16.375951,23.903609,,38.1875,,27.993707,14.361988,,12.235202,24.028458,11.164215,,13.337235,61.015979,,22.507228,34.121729,8.245655,40.762698,140.736286,7.245272,8.15587,31.223475,31.038587,38.875,,26.5,19.005936,2.610463,9.4375,11.078556,,,17.246906,28.198744,6.9714,,12.013827,36.39505,28.189592,,14.952066,15.399523,1.402777,2.175253,9.842716,,,,,3.604166,11.655195,,5.5,,3.526524,38.171497,12.647276,4.03125,6.172428
31-Jan-00,,,23.782124,12.55034,,,,924.183997,4.661694,26.30555,,,27.875,15.5625,,11.322842,,,60.873899,24.580583,32.368238,9.690895,15.337776,,,18.572327,17.413927,348.01392,,7.267251,37.461976,,,,4.970448,,,6.02722,11.809065,,4.285867,3.374398,7.981336,24.1237,5.399961,39.457222,29.176752,17.864494,24.539385,4.437129,16.311815,20.147744,,31.875,,29.736361,13.460409,,11.240741,26.031821,10.596543,,13.811498,43.997328,,27.941665,28.391644,10.235492,37.955738,141.447552,7.225477,9.798779,31.391343,32.675864,31.09375,,36.9375,20.67795,2.585951,9.25,12.520735,,,15.932856,25.508578,7.303371,,10.268345,36.120384,23.787895,,13.121702,14.515821,1.625,2.288101,9.728265,6.808191,,,,3.166668,11.867108,,4.375,,3.287676,32.477953,13.897007,3.765625,6.296705
29-Feb-00,,,23.559657,13.218714,,,,783.066074,8.090207,29.58333,,,39.625,14.3125,,11.442873,,,81.791958,22.143647,56.423321,9.38191,15.901665,,,21.68595,16.459395,335.63843,,7.476153,46.836839,,,,4.016997,,,5.006868,10.478467,,4.13636,3.795351,6.342312,22.153121,4.258033,35.501847,28.792551,17.421206,20.271188,4.437129,14.302232,16.956826,,38.625,,39.636123,12.796088,,16.743797,34.697237,8.686092,,11.540274,49.345428,,25.777509,28.581295,8.904162,40.354827,141.068205,6.623214,8.812631,52.794531,43.440088,48.5,,49.03125,25.082149,3.676708,8.6875,9.341386,,,14.469746,20.008139,7.56157,,8.394735,29.41975,18.493362,,13.145176,12.145147,1.694444,1.987035,11.254271,6.137955,,,,4.000001,14.833885,,5.375,,2.527652,29.181027,12.0724,7.390625,6.545259
31-Mar-00,,,27.779332,15.453763,,,,970.111611,7.73787,22.22222,,,35.9375,15.75,,14.728949,,,77.09127,26.794408,58.590047,10.165584,16.493748,,,29.42168,17.83986,480.0192,,7.709339,40.555683,,,,5.263142,,,6.762828,11.997069,,3.721062,4.567445,7.126193,24.586341,3.735457,35.72122,31.527168,23.192004,34.217766,4.544665,15.700174,19.324934,,40.9375,,42.15741,16.398487,,17.632099,35.752265,9.743808,,13.780805,51.727173,,31.740962,31.29095,11.223253,47.48048,145.487192,7.589519,8.7093,54.053543,46.958492,63,,47.625,25.978889,3.174225,17.375,12.113979,,,15.830149,24.303387,8.391542,,9.695714,32.653596,21.476163,,14.10759,13.403428,1.819444,2.18957,12.707761,5.926301,,,,4.291668,13.731939,,5.875,,2.677175,37.999741,11.866886,5.828125,6.902465
