date,NYSE:NEE,BME:AENA,ASX:TCL,TSX:ENB,BIT:ATL,TSX:TRP,BME:IBE,BIT:ENEL,NYSE:D,NYSE:DUK,ENXTPA:GET,NYSE:SO,NZSE:AIA,ASX:SYD,NYSE:WMB,NYSE:KMI,LSE:NG.,NasdaqGS:AEP,ASX:ALX,NasdaqGS:EXC,ASX:QUB,NasdaqGS:XEL,NYSE:SRE,NYSE:PAC,NYSE:WEC,NYSE:ES,NYSE:PEG,ENXTPA:ADP,SWX:FHZN,NYSE:AWK,XTRA:RWE,NYSE:OKE,NYSE:ED,NYSE:ASR,TSX:PPL,XTRA:EOAN,LSE:SIG,ENXTPA:ENGI,AMEX:LNG,NYSE:PPL,NYSE:MIC,SEHK:152,NasdaqGS:OMAB,NYSE:FE,SEHK:144,XTRA:FRA,SEHK:177,SEHK:694,BIT:AT,SEHK:576,SEHK:1199,BIT:ENAV,TSX:IPL,NYSE:TRGP,ENXTAM:VPK,TSX:KEY,SEHK:384,SGX:NS8U,SEHK:548,SEHK:357,NYSE:ETRN,SEHK:1052,NYSE:UGP,SEHK:270,ENXTPA:GTT,TSX:WTE,TSX:GEI,SEHK:1193,XTRA:HHFA,NYSE:ENIA,SEHK:135,NYSE:SBS,SEHK:371,SEHK:1816,NYSE:EBR,SEHK:836
31-Dec-99,2.675768,,1.204425,3.262974,,5.129401,1.536512,2.111561,8.315816,16.920191,,5.362332,0.592817,,11.416593,,1.660061,12.538597,,8.15587,,7.969342,8.917932,,4.943531,10.623867,7.263477,,42.695563,,17.144364,2.175253,12.917411,,4.065816,6.320874,1.558086,,1.4375,4.389314,,1.449853,,8.715698,2.928414,,0.46019,,3.525698,0.399899,2.508523,,0.964427,,5.018904,,0.577987,,0.419209,,,0.39274,0.633637,0.674838,,1.03677,,0.616383,,7.59359,0.491223,,1.505798,,4.649364,
31-Jan-00,2.636706,,0.862872,3.132001,,4.801119,1.337121,2.096334,8.845486,19.494085,,5.861485,0.531492,,14.568413,,1.497932,13.075268,,9.798779,,7.867171,9.527431,,5.071934,10.591576,7.172195,,43.0769,,14.43388,2.288101,12.238779,,3.693593,5.633111,1.316583,,2.6875,4.449277,,2.390986,,8.739708,2.97417,,0.384095,,4.233186,0.393121,2.216835,,0.869952,,5.040171,,1.155973,,0.351045,,,0.343235,0.66463,0.66902,,0.753126,,1.470669,,6.604,0.50856,,10.79458,,3.74724,
29-Feb-00,2.44637,,0.952754,3.052436,,4.062486,1.474001,2.07603,7.910336,16.541511,,5.131085,0.492651,,15.61902,,1.730552,11.176431,,8.812631,,7.177516,9.238721,,4.632319,9.719708,6.050724,,48.65571,,15.293302,1.987035,10.497986,,3.493166,6.07852,1.212191,,2.375,3.861637,,3.968019,,7.225466,2.20775,,0.329742,0.989287,4.403453,0.328731,1.730687,,0.826651,,5.19967,,1.29197,,0.296514,,,0.310231,0.668074,0.610845,,0.57707,,3.373887,,6.301064,0.491223,,10.431737,,3.637957,
31-Mar-00,2.917434,,0.97073,3.392236,,4.449349,1.541875,2.375506,8.287661,17.905759,,5.029908,0.521372,,16.463533,,2.019565,11.847017,,8.7093,,8.122598,8.719523,,5.221589,11.166434,6.306093,,47.737678,,16.483271,2.18957,11.09311,,3.607696,6.995538,1.305212,,1.4375,4.073436,,3.103194,,8.055418,2.310702,,0.29713,0.803796,4.462166,0.29823,1.759856,,0.896807,,6.167298,,0.900979,,0.30333,,,0.425743,0.614478,0.587574,,0.6336,,3.157612,,6.563608,0.410316,,18.822481,,3.749351,
30-Apr-00,2.865974,,1.114542,3.68596,,4.386682,1.596175,2.365355,9.702627,19.611069,,5.83817,0.487043,,14.05138,,1.859198,14.554197,,9.845938,,9.072443,9.663053,,5.598068,11.166434,7.636492,,48.834069,,15.601812,2.238087,13.402191,,3.836756,7.119989,1.255164,,1.125,4.644932,,2.74709,,9.935016,2.219189,,0.344274,0.809979,4.385839,0.316458,1.798747,,0.978335,,6.101331,,0.501488,,0.315242,,,0.356436,0.502756,0.511946,,0.654039,,1.773453,,6.018324,0.38142,,6.259042,,3.134596,
31-May-00,3.182742,,1.225278,3.990182,,4.888018,1.549794,2.426265,10.006184,20.053808,,6.072282,0.568575,,15.573613,,1.844968,14.381181,,10.434059,,9.20242,9.858266,,5.636031,11.543213,7.92918,,47.397773,,17.364729,2.581556,12.625269,,4.294876,7.363288,1.38227,,1.75,4.596294,,2.594474,,9.962022,2.036163,,0.39122,0.754332,4.755729,0.35162,2.298441,,1.039481,,5.445633,,0.305993,,0.307995,,,0.333334,0.453876,0.488676,,0.635644,,1.449041,,6.927131,0.352525,,4.263405,,3.352741,
30-Jun-00,3.170732,,1.351113,3.612103,,4.801951,1.527169,2.4204,9.37738,19.408299,,5.457737,0.540682,,15.675131,,1.866462,11.980105,,9.573212,,8.396559,8.968055,,5.285863,11.347565,7.482652,,46.966884,,15.513667,2.299025,11.464325,,4.495303,6.881327,1.375914,,1.4375,4.317061,,2.848834,,9.268149,2.482729,,0.473376,0.915091,4.779214,0.467655,2.43714,,1.092537,,5.112226,,0.242244,,0.391335,,,0.39505,0.555125,0.610845,,0.675197,,1.838336,,6.442434,0.38142,,6.803306,,4.293698,
31-Jul-00,3.090663,,1.38419,3.710984,,4.844447,1.433134,2.310856,9.937835,21.237241,,5.721114,0.613631,,15.698632,,1.963189,13.269104,,10.137216,,9.337916,9.891237,,5.302538,11.543213,7.266546,,46.535995,,17.144364,2.393042,11.730375,,4.552568,8.133086,1.498253,,2.0625,5.313306,,2.848834,,10.110708,2.761166,,0.516411,1.137681,4.830008,0.520398,2.754166,,1.092537,,5.378952,,0.212495,,0.434816,,,0.4401,0.656375,0.634115,,0.782371,,2.141121,,6.280868,0.410316,,5.714777,,4.752189,
31-Aug-00,3.4532,,1.225637,3.971121,,6.076806,1.490689,2.336938,11.73763,25.959406,,7.09977,0.635087,,17.377407,,2.020508,14.502988,,11.503477,,10.672223,10.286887,,5.776987,11.921986,7.833823,,47.397773,,18.444515,2.863804,12.316616,,4.838894,7.22941,1.595171,,1.875,6.592435,,2.289242,,9.952203,2.853978,,0.55162,1.106765,5.061563,0.512731,2.793794,,1.23961,,5.290043,,0.202295,,0.409452,,,0.453961,0.654825,0.62248,,0.992433,,2.097866,,5.574018,0.416095,,5.805488,,3.943941,
30-Sep-00,4.253825,,1.33026,4.065112,,6.100526,1.6576,2.289991,12.858795,29.754641,,7.692653,0.577157,,15.939114,,2.079619,16.097288,,14.457677,,11.710169,11.117377,,5.420173,11.36519,9.800244,,45.243329,,17.541021,3.564344,13.422899,7.85276,4.409406,7.818473,1.184681,,1.40626,8.278626,,1.627905,,10.831816,2.761166,,0.481201,0.89181,5.174372,0.470003,2.370742,,1.190461,,5.023318,,0.186996,,0.3551,,,0.401981,0.65499,0.517764,,0.943299,,1.686944,,5.755779,0.340966,,5.624067,,4.118144,
31-Oct-00,4.269999,,1.438119,4.81704,,6.251422,1.658752,2.279558,13.190992,29.993199,,6.966371,0.611485,,15.774064,,2.140521,17.07444,,14.391508,,10.971915,11.050606,,5.114333,10.677383,9.101205,,47.325958,,20.890562,3.581836,13.840828,7.69118,4.667098,8.01929,1.211897,,1.34375,8.167088,,1.780521,,10.404575,2.550037,,0.520323,1.122559,4.838914,0.448639,2.35065,,1.157994,,5.001091,,0.163196,,0.326112,,,0.388119,0.564843,0.436318,,0.901028,,1.449041,,5.735584,0.31785,,3.356298,,3.749013,
30-Nov-00,4.320966,,1.563955,4.797615,,6.617885,1.582778,2.253476,13.425609,31.411828,,7.569494,0.64616,,13.345471,,2.242663,19.207398,,15.857587,,11.696222,13.053737,,5.855616,11.35375,9.375338,,38.349107,,21.961534,3.689178,14.88055,7.432653,4.667098,8.742231,1.235911,,1,8.278626,,1.678777,,12.036666,2.596827,,0.489025,0.991593,4.452988,0.405912,2.270286,,1.125527,,5.045545,,0.154696,,0.326112,,,0.408647,0.501891,0.529399,,0.860982,,1.340904,,5.574018,0.271617,,3.719141,,3.488363,
31-Dec-00,4.679688,,1.638737,5.176686,,7.505913,1.536734,2.159581,14.99193,29.774658,,7.9742,0.687778,,15.127521,,2.201065,19.416174,,16.805456,,12.633427,12.555516,,6.199054,12.768855,10.798984,,38.636366,,21.066854,4.350179,15.379897,8.596025,5.010689,8.675292,1.184681,,1.203125,9.016889,,1.577033,,12.878212,2.643617,,0.481201,1.091376,4.850788,0.441518,2.431015,,1.275037,,4.978864,,0.156396,,0.347853,,,0.415754,0.475152,0.523581,,0.946201,,1.362531,,5.695192,0.268728,,2.249627,,3.901773,
31-Jan-01,3.782884,,1.6826,4.323777,,7.069523,1.710544,2.076119,13.828377,25.545092,,6.998107,0.751298,,14.821657,,2.257132,18.05913,,14.483661,,11.071772,11.000252,,5.522484,11.889516,9.085582,,34.471108,,18.995427,4.067049,13.957756,9.306975,5.211116,7.925575,1.099832,,1.125,8.370866,,1.577033,,11.363433,2.503248,,0.508586,1.08514,4.583609,0.427276,2.330559,,1.409252,,4.77882,,0.157246,,0.409452,,,0.419308,0.578216,0.459588,,1.109742,,1.405786,,6.430316,0.251391,,2.086347,,4.588279,
28-Feb-01,4.279829,,1.502835,4.840604,,8.17359,1.914875,1.94571,14.814052,28.658418,,7.508805,0.771012,,15.795121,,2.119678,20.121667,,15.781637,,12.258499,12.069501,,6.136055,10.791591,9.951722,,36.338293,,18.255002,3.999707,14.952466,9.374192,5.171031,7.430227,1.102234,,1.5,9.11716,,1.882266,,11.651218,2.971144,,0.575094,1.153741,4.616264,0.512731,2.210013,,1.364514,,5.601222,,0.157246,,0.458557,,,0.465502,0.586846,0.459588,,1.296646,,1.405786,,5.767897,0.312071,,1.995637,,4.030474,
31-Mar-01,4.033106,,1.510025,5.061719,,8.498684,1.877512,1.930061,14.567753,30.05794,,8.513214,0.790355,,16.285617,,1.967756,19.893112,,15.837169,,13.259884,12.709202,,5.98626,9.194017,9.702013,,34.399293,,17.937677,3.721229,15.045745,10.010168,5.268381,7.22941,0.83933,,1.25,8.823003,,1.805957,,11.547817,2.550037,,0.571181,1.072667,3.82957,0.575863,1.868466,,1.42249,,5.623449,,0.134297,,0.5139,,,0.472609,0.506299,0.349054,,1.105996,,0.994864,,5.412452,0.31785,,2.158916,,4.140968,
30-Apr-01,3.940996,,1.33026,4.529848,,8.048126,1.94173,1.919628,15.476122,32.885088,,9.317499,0.776997,,17.459642,,1.935201,20.883535,,16.670064,,13.739899,15.105826,,6.102768,9.442652,10.43933,,31.598515,,19.392083,3.960957,15.17146,9.384533,5.268381,7.584186,0.944658,,1.35,11.038784,,2.085754,,12.532194,2.620222,,0.633777,1.191159,4.363928,0.609517,1.938784,,1.5282,,6.145785,,0.169996,,0.589008,,,0.518804,0.478616,0.45377,,1.192552,,1.708571,,5.351286,0.456548,,2.993455,,3.683428,
31-May-01,3.869834,,1.380594,4.825287,,8.127631,1.786438,1.950926,15.130256,32.35481,,9.515361,0.797034,,16.312775,,2.06909,21.514242,,16.474083,,13.343556,14.903833,,6.523371,10.231756,11.556546,,29.669465,,19.480229,3.858313,16.115111,9.617207,5.554706,7.939408,0.956179,,1.11,11.984109,,2.74709,,12.837419,2.737196,,0.705464,1.335257,3.962858,0.695523,2.173111,,1.5282,,6.227264,,0.195495,,0.790615,,,0.657389,0.424274,0.477041,,1.2743,,1.989728,,5.39694,0.533674,,3.401653,,2.763709,
30-Jun-01,4.000047,,1.617884,4.96884,,8.381492,1.768924,1.947536,13.722206,27.606317,,9.398141,0.846014,,13.696066,,1.92576,19.787103,,15.575316,,12.52885,15.068855,,6.654958,11.034763,11.110938,,30.665827,,21.155477,3.610868,16.382671,9.668913,5.440176,8.419338,0.824519,,1,11.089894,,2.289242,,13.46987,2.796974,21.774275,0.75497,1.557799,3.899185,0.71048,2.111608,,1.578699,,5.645276,,0.195495,,0.774803,,,0.688811,0.438903,0.471223,,1.241238,,1.622061,,4.884964,0.4609,,3.220232,,2.787334,
31-Jul-01,3.587485,,1.453219,4.903697,,8.551357,1.784212,2.071617,13.804364,27.323255,,9.499196,0.772544,,13.92468,,1.74568,19.285675,,13.72435,,12.019405,13.988572,,6.198602,10.635916,10.633783,,29.669465,,22.096621,3.36413,16.357978,9.306975,5.583339,8.590741,0.826164,,0.95,9.069517,,1.805957,,12.707583,2.441427,20.026507,0.63533,1.214448,3.759712,0.602038,1.845095,,1.519792,,5.400842,,0.509988,,0.644351,,,0.578173,0.409643,0.40723,,1.266063,,1.470669,,4.630607,0.436643,,2.630612,,3.167931,
31-Aug-01,3.647396,,1.545978,4.959793,,8.721217,1.79134,1.971812,14.513103,28.022657,,9.500607,0.868277,,13.607262,,1.723629,19.877508,,13.364883,,12.224632,14.931064,,6.806461,10.436749,10.520175,,26.56967,,20.849267,2.994446,17.059982,8.531393,5.634877,8.234222,0.931492,,0.85,8.740857,,1.627905,,13.949646,2.346614,22.47603,0.627079,1.208089,3.841577,0.601654,1.701587,,1.623468,,4.714096,,0.44199,,0.573196,,,0.535346,0.420458,0.378142,,1.452249,,1.492296,,4.783873,0.369933,,2.095418,,3.05878,
30-Sep-01,3.593707,,1.607098,5.176335,,9.193093,1.775897,1.737137,13.683126,26.981883,,9.832738,0.745828,,11.412542,,1.5803,18.774408,,10.917103,,12.737007,13.772202,,6.354578,10.024631,9.781235,,20.665299,,19.858589,3.060989,16.984905,4.860309,5.669236,7.800914,0.748614,,0.575,6.613952,,1.297237,,15.247484,2.180692,15.12746,0.594075,1.169433,2.728823,0.651157,1.476014,,1.547573,,4.073911,,0.373991,,0.561337,,,0.424708,0.318347,0.40723,,1.30319,,0.994864,,3.991453,0.345675,,1.796073,,2.605228,
31-Oct-01,3.563509,,1.62076,5.380712,,9.269924,1.813909,1.688583,14.091197,27.38108,,9.799931,0.764343,,12.068868,,1.793456,18.196797,,10.297814,,12.795832,13.020986,,6.272677,9.44659,9.04793,,17.713113,,19.768528,3.211041,16.471858,6.359766,5.967014,7.939408,0.733576,,0.505,6.928415,,1.704213,,14.615534,2.369315,13.902699,0.701338,1.233687,3.116923,0.693044,1.729045,,1.65155,,3.980793,,0.407991,,0.66807,,,0.517501,0.34838,0.424683,,1.336605,,1.254394,,4.01428,0.369933,,2.040992,,2.821622,
30-Nov-01,3.755797,,1.679004,5.460308,,9.025864,1.703435,1.72365,13.621208,25.946618,,9.461003,0.875809,,11.170078,,1.651063,18.161893,,11.025805,,12.356937,12.887443,,6.224548,9.37791,9.321482,,14.3181,,18.750831,3.207311,16.326279,6.59244,6.127356,7.639109,0.882296,,0.4,7.216512,,1.678777,,14.480175,2.477558,17.808695,0.693087,1.207985,3.259428,0.712084,1.760674,,1.595934,,4.092534,,0.509988,,0.687835,,,0.546422,0.399435,0.482858,,1.477976,,1.622061,,4.402338,0.35174,,2.313124,,2.766657,
31-Dec-01,3.823591,,1.51362,5.349375,,9.083787,1.736696,1.707465,14.005727,28.178818,,10.542264,0.823488,,10.753981,,1.595158,19.16575,,11.834018,,12.720722,13.804048,,6.426807,9.501877,9.826936,,13.284835,,19.115581,3.326653,17.06185,7.962634,6.476673,7.977802,0.945794,,0.5,7.123134,,1.577033,,14.994569,2.405396,17.543882,0.705464,1.182284,3.350389,0.731123,1.697416,,1.698858,,4.236867,,0.348492,,0.699694,,,0.524565,0.48614,0.447953,,1.507462,,1.622061,,4.337118,0.35174,,2.222413,,3.123759,
31-Jan-02,3.634445,,1.540226,5.366631,,9.394657,1.662234,1.774901,13.719085,25.027907,,10.393319,0.884908,,7.450246,,1.667834,18.377638,,12.17016,,12.243805,13.466678,,6.438205,9.760578,9.801315,,14.760928,,19.484834,3.245613,17.328181,7.44558,6.270519,8.147834,0.85556,,0.685,6.888077,,1.526161,,15.946196,2.718097,18.603135,0.734343,1.240113,3.110859,0.7197,1.897732,,1.74846,,4.250835,,0.369741,,0.751084,,,0.539136,0.505541,0.45377,,1.587504,,1.578806,,3.440345,0.394191,,1.814215,,3.33027,
28-Feb-02,3.64047,,1.460325,5.594226,,10.148972,1.752572,1.745229,13.733532,25.540119,,10.709546,0.925856,,6.510541,,1.722808,19.590568,,12.284469,,10.845163,12.550162,,6.944612,9.97367,9.822278,,12.546789,,18.701297,3.431885,17.48199,6.850967,6.470946,7.784459,0.818797,,0.59,6.665288,,1.500725,,15.844136,2.790259,19.860998,0.763221,1.214411,3.115057,0.799666,1.908275,,1.874944,,4.756,,0.382491,,0.751084,,,0.597421,0.527062,0.465406,,1.667546,,1.665316,,3.02946,0.394191,,1.660007,,3.906731,
31-Mar-02,4.081905,,1.445867,5.561896,,9.988182,1.801957,1.750624,15.354786,27.34891,,11.169137,1.012808,,10.014907,,1.726534,20.591313,,13.204309,,11.624741,14.289335,,7.148611,10.782199,10.800636,,17.048871,,19.36325,3.922961,17.957603,7.807518,6.539664,8.001113,1.010199,,0.615,8.179224,,1.577033,,14.969674,2.958637,17.212865,0.767347,1.220836,3.515564,0.796423,2.235107,,1.865723,,4.772296,,0.43349,,0.735272,,,0.590136,0.581085,0.459588,,1.563232,,1.751826,,2.947936,0.40632,,1.641865,,3.717124,
30-Apr-02,4.351977,,1.554307,5.719812,,10.538448,1.833275,1.777598,15.651702,27.732373,,11.95338,0.994309,,8.119051,,1.833686,20.461752,,13.53585,,11.833957,14.527975,,7.470414,10.852742,10.93034,,17.565504,,18.912942,4.142873,18.677449,8.738215,6.539664,7.927067,1.070126,,0.465,7.869483,,1.831393,,14.415562,2.886475,16.458147,0.907562,1.195135,4.178132,0.884915,2.572482,,1.713419,,4.888693,,0.934978,,0.777168,,,0.579207,0.545391,0.471223,,1.612425,,2.011356,,2.934892,0.388127,,1.678149,,3.399479,
31-May-02,4.317704,,1.597683,5.980652,,10.704917,1.79473,1.720953,15.415184,23.333308,,11.521227,1.033619,,6.03615,,1.863502,19.340497,,13.439611,,10.00047,14.209792,,7.61948,10.837272,10.678009,,20.185569,,18.395088,3.936298,18.993446,8.671557,6.551117,7.865885,1.035882,,0.62,7.30782,,1.958574,,15.110768,3.001173,17.034116,0.907562,1.195953,4.236064,0.973406,2.717208,,1.690574,,4.679177,,1.206972,,0.748076,,,0.546422,0.555488,0.471223,,1.639754,,1.838336,,2.543573,0.393818,0.979615,1.678149,,2.925285,
30-Jun-02,4.152205,,1.51816,5.911706,,10.751821,1.776662,1.660451,15.75309,22.669989,,11.691908,1.028994,,2.592488,,1.770711,18.113894,,13.140613,,7.803993,12.70386,,7.318292,10.26947,10.336286,,17.048871,,18.517065,4.15993,18.116893,7.359414,6.585476,8.284703,0.943423,,0.65,6.903811,,1.678777,,14.615984,2.927974,15.96188,0.929431,1.222094,4.194737,1.042233,2.674077,,1.757553,,4.455694,,1.062475,,0.735608,,,0.507355,0.441468,0.447953,,1.697218,,1.816708,,1.888114,0.368814,0.794592,1.723504,,2.341054,
31-Jul-02,3.921026,,1.373573,5.716154,,10.541459,1.492813,1.388481,14.144466,18.580638,,12.280775,0.971186,,1.276768,,1.678565,14.895759,,12.324036,,3.316749,12.169987,,7.335668,9.090201,8.247544,,14.613318,,15.635607,3.537769,18.594224,7.473513,6.470946,7.04376,0.811584,,0.465,6.89755,,1.449853,,13.464395,2.781575,14.480187,0.844142,1.189418,3.63165,1.012736,2.717208,,1.656005,,3.643891,,1.036976,,0.70236,,,0.470322,0.364007,0.40723,,1.599032,,1.449041,,1.862026,0.356312,0.524698,1.088529,,2.208002,
31-Aug-02,3.990681,,1.460325,5.816265,,10.821941,1.614349,1.482955,15.073336,19.761563,,12.506417,0.943438,0.295374,1.398584,,1.715613,15.727436,,11.868772,,4.603419,13.783085,,7.417194,9.634146,8.402708,,14.465709,,17.293369,3.698403,17.887199,6.897311,6.585476,7.408992,0.746519,,0.64,7.586261,,1.348109,,14.62391,2.683976,16.837426,0.861637,1.143671,3.915776,0.993071,2.30747,,1.731515,,3.413265,,0.88398,,0.648332,,,0.474025,0.420843,0.418865,,1.556952,,1.362531,,1.90768,0.337558,0.612754,0.816397,,2.208002,
30-Sep-02,3.761364,,1.405939,5.84659,,10.680981,1.608211,1.399932,12.193754,14.399499,,12.428684,1.017433,0.23723,0.981615,,1.715613,13.149243,,12.04115,,4.436628,11.418438,,7.093184,9.298519,7.399428,,9.594603,,13.760812,3.614262,17.680589,6.275469,6.671374,6.740575,0.600323,,0.475,6.86323,,1.205667,,13.245717,2.683976,13.348712,0.918496,1.009853,3.698807,1.037324,2.396855,,1.762428,,3.136513,,0.824481,,0.635864,,,0.418476,0.353734,0.418865,,1.574452,,1.211139,,1.460924,0.337558,0.464785,0.725686,,2.208002,
31-Oct-02,4.123517,,1.43872,5.558495,,10.63372,1.47317,1.419972,11.537556,15.091854,,12.971411,0.6315,0.213972,0.816565,,1.728913,11.825556,,12.776294,,5.055315,12.865355,,6.707875,8.280633,6.95061,,7.402605,,14.49503,3.651749,18.713642,6.281174,6.533938,6.388035,0.615092,,0.5,7.299828,,1.205667,,14.380178,2.669785,13.907714,0.896627,1.089058,3.869283,1.007401,2.748687,,1.668966,,3.567016,,0.87548,,0.556901,,,0.436992,0.398892,0.40723,,1.487785,,1.189511,,1.581581,0.331307,0.508358,0.92525,,2.208002,
30-Nov-02,4.151304,,1.493355,5.420838,,10.638446,1.59839,1.462915,12.406584,14.755745,,11.425324,0.601207,0.197692,1.168382,,1.638667,13.394346,,12.837238,,5.220585,13.463879,,6.776549,7.980134,7.263569,,7.380464,,13.045065,3.651749,17.705187,6.03586,6.018553,6.063697,0.712396,,0.485,7.023527,,1.271801,,14.200172,2.719225,13.874039,0.918496,1.13526,4.236064,1.077221,2.704708,,1.567493,,3.643891,,0.841481,,0.573525,2.343325,,0.436992,0.430251,0.447953,,1.36934,,1.211139,,1.418531,0.331307,0.500188,0.58962,,2.208002,
31-Dec-02,4.245203,,1.464217,5.428482,,10.951777,1.638903,1.419972,13.368429,14.606244,,12.399272,0.646647,0.253279,1.177847,,1.763071,12.880629,,13.497131,,5.440034,13.88716,,7.421514,8.4244,7.933815,,6.347199,,11.313419,3.701878,19.072607,6.703342,6.241886,5.422073,0.642024,,0.64,7.398108,,1.175144,,14.778399,2.694505,11.44945,1.005972,1.155061,4.566684,1.196912,2.814656,,1.687806,,3.791491,,0.88398,,0.644176,2.194068,,0.452192,0.422097,0.564304,,1.455093,,1.081374,,1.333745,0.331307,0.58552,0.58962,,2.208002,
31-Jan-03,4.122358,,1.50064,5.414468,,10.846655,1.706436,1.514446,13.19554,12.730007,,12.450229,0.628005,0.277633,1.413416,,1.533273,11.132106,,13.026509,,5.449925,14.151397,,7.141734,7.969027,8.719782,,4.575888,,11.835222,3.339479,17.780908,6.064385,6.396502,5.957935,0.529953,,0.7,7.466372,,1.236191,,13.985018,2.941707,11.314751,1.137186,1.273867,4.700998,1.256758,3.188477,,1.709761,,3.52089,,0.86698,,0.706516,2.238845,,0.474992,0.414572,0.628297,,1.607162,,1.189511,,1.327223,0.362563,0.549209,0.453554,,2.208002,
28-Feb-03,3.995442,,1.584586,5.468828,,10.61252,1.775092,1.560252,13.27747,10.2818,,12.467907,0.636161,0.245973,1.662073,,1.575756,10.544105,,12.691608,,5.484543,13.622922,,6.787216,7.851005,8.559128,,3.247404,,9.457095,3.355057,17.622817,5.790547,6.407955,5.584242,0.504758,,0.69,7.502637,,1.226016,,13.384876,2.991148,11.988248,1.115317,1.221065,4.731994,1.366475,3.100519,,1.71525,,3.228764,,0.841481,,0.689892,2.35825,,0.501591,0.430397,0.686473,,1.595235,,1.146257,,1.304396,0.35006,0.486572,0.453554,,1.065234,
31-Mar-03,4.203738,,1.629327,5.654125,,10.425099,1.863722,1.497269,13.639583,11.065682,,12.56956,0.626163,0.224054,2.003392,,1.496582,11.062112,,13.016967,,6.335167,14.81297,,7.544652,7.806143,9.213757,,3.98545,,9.46633,3.571198,17.383328,6.361044,6.155989,5.327593,0.618244,,0.74,7.679481,,1.103923,,14.292325,2.867547,11.779464,1.137186,1.108859,4.793985,1.341091,3.034551,,1.75182,,3.078088,,0.730983,,0.735608,2.298548,,0.463592,0.444615,0.703926,,1.725327,,1.038119,,1.268525,0.343809,0.543762,0.453554,,1.231469,
30-Apr-03,4.342127,,1.759822,5.616807,,11.07818,1.801307,1.534486,14.57812,13.386888,,12.856839,0.616639,0.243537,3.040082,,1.587343,12.771051,,13.696091,,6.686296,15.928691,,7.820893,8.366929,9.660758,,4.428278,,11.12871,3.727187,17.564075,7.308069,6.499579,6.048185,0.706435,,0.93,7.806717,,0.936046,,15.304131,3.040588,12.048862,1.200648,1.115459,5.047115,1.22848,2.946593,,1.7829,,3.290582,,0.671484,,0.714856,1.953379,,0.440792,0.513763,0.651568,,1.694407,,0.89754,,1.487012,0.356312,0.807019,0.453554,,1.738711,
31-May-03,4.7416,,1.797107,6.072246,,11.755448,1.854985,1.694805,15.675512,14.99314,,14.078904,0.652352,0.316599,3.460007,,1.562453,14.25253,,14.921994,,7.611102,16.183882,,8.33477,9.137221,10.730548,,5.313934,,11.903812,4.002256,19.705203,8.098791,6.671374,6.437774,0.783716,,1.35,8.721095,,1.154795,,16.889655,3.336673,13.254422,1.292126,1.279652,5.584307,1.310379,3.515295,,1.878968,,3.652255,3.305013,0.620486,,0.844423,2.219039,,0.634589,0.513763,0.802825,,1.706775,,1.106233,,1.565276,0.416601,0.839919,0.362843,,1.807494,
